UserID,CourseID,TransactionDate,Amount,UserAge,UserGender,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating
U01272,CR00010,9/23/2025,0,16,Female,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01273,CR00048,7/28/2025,0,31,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01274,CR00039,4/17/2025,346.71,32,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01275,CR00035,5/15/2025,0,35,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U01283,CR00027,11/12/2025,0,15,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01289,CR00007,1/22/2025,0,35,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01292,CR00053,3/19/2025,0,29,Male,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01293,CR00034,7/25/2025,394.26,33,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01294,CR00007,5/7/2025,0,30,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01296,CR00036,9/19/2025,0,21,Female,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01298,CR00058,9/4/2025,0,22,Female,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01299,CR00016,7/1/2025,0,28,Female,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01306,CR00053,8/26/2025,0,22,Male,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01307,CR00010,6/12/2025,0,16,Female,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01308,CR00032,2/6/2025,0,23,Male,Ethical Hacking,Cybersecurity,Free,Advanced,0,16.74,2.38
U01311,CR00040,3/4/2025,327.99,27,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01312,CR00007,3/26/2025,0,16,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01316,CR00014,9/5/2025,0,31,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01319,CR00016,9/25/2025,0,25,Male,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01324,CR00059,4/15/2025,0,24,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01327,CR00012,9/26/2025,487.92,23,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01328,CR00046,11/15/2025,248.1,27,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01333,CR00007,7/12/2025,0,15,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01335,CR00026,5/1/2025,0,16,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U01345,CR00052,2/23/2025,0,19,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01349,CR00030,12/25/2025,0,26,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01353,CR00052,7/24/2025,0,20,Female,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01357,CR00028,1/5/2025,0.78,28,Female,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01360,CR00044,4/14/2025,119.04,22,Female,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01361,CR00052,5/25/2025,0,31,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01366,CR00045,1/8/2025,0,29,Female,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01371,CR00023,10/5/2025,0,22,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U01372,CR00059,2/14/2025,0,19,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01373,CR00033,5/6/2025,0,24,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01374,CR00060,4/8/2025,0,32,Female,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01376,CR00036,7/19/2025,0,28,Male,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01380,CR00051,10/25/2025,37.89,26,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01381,CR00043,10/25/2025,0,15,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01383,CR00033,6/3/2025,0,32,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01386,CR00012,3/11/2025,487.92,16,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01387,CR00022,6/16/2025,0,21,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01389,CR00003,4/1/2025,0,30,Male,C++ for Beginners,Programming,Free,Beginner,0,19.53,3.85
U01391,CR00014,6/17/2025,0,30,Male,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01393,CR00023,1/29/2025,0,30,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U01398,CR00053,2/17/2025,0,23,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01400,CR00048,12/1/2025,0,21,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01403,CR00031,5/14/2025,0,27,Male,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01404,CR00053,6/6/2025,0,18,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01406,CR00053,1/10/2025,0,21,Female,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01407,CR00016,3/19/2025,0,34,Female,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01410,CR00051,6/2/2025,37.89,17,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01413,CR00030,5/2/2025,0,24,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01418,CR00010,5/21/2025,0,20,Female,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01423,CR00010,8/3/2025,0,25,Male,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01425,CR00036,9/29/2025,0,25,Female,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01426,CR00047,10/15/2025,89.59,24,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01427,CR00048,5/14/2025,0,25,Male,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01428,CR00017,12/26/2025,0,35,Female,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U01437,CR00043,6/5/2025,0,33,Female,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01441,CR00040,3/20/2025,327.99,24,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01447,CR00014,4/18/2025,0,17,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01448,CR00021,3/26/2025,0,25,Female,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01456,CR00043,10/4/2025,0,30,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01457,CR00034,5/29/2025,394.26,27,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01458,CR00013,4/14/2025,0,24,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01459,CR00005,2/10/2025,0,17,Female,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01461,CR00040,10/16/2025,327.99,16,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01462,CR00056,6/15/2025,212.39,27,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01464,CR00009,8/21/2025,0,33,Male,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01467,CR00012,9/13/2025,487.92,19,Female,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01471,CR00048,1/13/2025,0,19,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01477,CR00060,11/19/2025,0,17,Female,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01478,CR00002,4/10/2025,0,35,Female,Java Programming,Programming,Free,Intermediate,0,37.7,2.43
U01479,CR00043,11/22/2025,0,25,Female,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01481,CR00030,12/21/2025,0,20,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01483,CR00009,3/10/2025,0,18,Male,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01484,CR00005,7/12/2025,0,17,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01485,CR00043,5/26/2025,0,16,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01486,CR00045,7/23/2025,0,17,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01489,CR00012,6/10/2025,487.92,27,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01490,CR00031,10/18/2025,0,19,Female,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01494,CR00032,5/22/2025,0,32,Male,Ethical Hacking,Cybersecurity,Free,Advanced,0,16.74,2.38
U01499,CR00027,4/10/2025,0,30,Female,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01501,CR00044,2/26/2025,119.04,23,Male,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01502,CR00055,12/11/2025,57.32,28,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01503,CR00006,6/15/2025,276.37,30,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01504,CR00001,9/18/2025,472.28,31,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01508,CR00035,8/24/2025,0,34,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U01513,CR00042,6/5/2025,0,23,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01516,CR00007,3/13/2025,0,19,Male,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01518,CR00050,2/9/2025,490.9,21,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01520,CR00059,2/13/2025,0,26,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01521,CR00040,11/27/2025,327.99,34,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01527,CR00051,11/11/2025,37.89,29,Female,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01534,CR00035,3/19/2025,0,28,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U01539,CR00026,3/4/2025,0,24,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0,47.7,4.73
U01540,CR00035,12/7/2025,0,30,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U01542,CR00057,7/27/2025,177.34,18,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01544,CR00044,7/15/2025,119.04,31,Female,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01545,CR00052,12/8/2025,0,15,Female,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01546,CR00048,5/8/2025,0,34,Male,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01550,CR00030,8/6/2025,0,16,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01551,CR00019,8/26/2025,0,16,Male,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01552,CR00010,6/24/2025,0,32,Male,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01555,CR00022,4/1/2025,0,23,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01557,CR00027,10/17/2025,0,17,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01558,CR00055,11/5/2025,57.32,32,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01559,CR00047,4/26/2025,89.59,19,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01560,CR00021,12/17/2025,0,24,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01562,CR00060,7/30/2025,0,18,Female,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01563,CR00042,12/22/2025,0,35,Female,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01564,CR00039,11/26/2025,346.71,28,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01565,CR00056,1/29/2025,212.39,32,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01566,CR00048,8/20/2025,0,29,Male,AI Ethics,Artificial Intelligence,Free,Beginner,0,42.7,3.64
U01567,CR00060,6/28/2025,0,22,Male,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01569,CR00018,1/6/2025,0,35,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01572,CR00041,7/2/2025,53.86,29,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01574,CR00039,6/6/2025,346.71,17,Male,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01577,CR00008,9/18/2025,0,30,Male,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U01579,CR00045,6/4/2025,0,31,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01584,CR00058,12/27/2025,0,32,Male,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01588,CR00037,2/15/2025,0,32,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01589,CR00035,3/18/2025,0,16,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0,42.59,4.94
U01593,CR00058,11/4/2025,0,34,Male,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01598,CR00054,11/27/2025,0,30,Female,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U01600,CR00011,6/15/2025,326.02,29,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01604,CR00037,2/10/2025,0,31,Female,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01605,CR00055,11/19/2025,57.32,18,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01606,CR00039,4/30/2025,346.71,17,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01607,CR00047,1/12/2025,89.59,25,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01610,CR00018,12/15/2025,0,31,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01615,CR00027,3/24/2025,0,29,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01616,CR00054,3/10/2025,0,20,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U01617,CR00005,10/19/2025,0,21,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01619,CR00050,5/15/2025,490.9,20,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01623,CR00060,12/9/2025,0,23,Male,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01626,CR00043,8/19/2025,0,26,Female,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01629,CR00041,1/29/2025,53.86,28,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01630,CR00023,10/23/2025,0,33,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U01632,CR00033,4/16/2025,0,21,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01639,CR00002,1/8/2025,0,27,Male,Java Programming,Programming,Free,Intermediate,0,37.7,2.43
U01641,CR00042,5/10/2025,0,17,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01642,CR00022,5/18/2025,0,26,Male,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01650,CR00027,1/1/2025,0,33,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01651,CR00056,1/24/2025,212.39,25,Female,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01655,CR00027,12/3/2025,0,23,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01657,CR00022,1/1/2025,0,22,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01658,CR00057,9/12/2025,177.34,31,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01661,CR00054,10/10/2025,0,27,Female,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U01668,CR00029,8/9/2025,0,27,Female,Natural Language Processing,Machine Learning,Free,Beginner,0,16.33,1.13
U01670,CR00054,10/21/2025,0,19,Male,Backend Development with Node.js,Web Development,Free,Beginner,0,48.57,3.32
U01672,CR00009,1/17/2025,0,15,Male,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01675,CR00034,8/26/2025,394.26,17,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01676,CR00017,9/27/2025,0,22,Male,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U01679,CR00010,8/22/2025,0,16,Female,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01680,CR00013,4/6/2025,0,30,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01681,CR00037,1/25/2025,0,33,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01685,CR00030,6/26/2025,0,26,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,0,38.49,1.73
U01686,CR00018,11/16/2025,0,32,Male,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01691,CR00051,1/11/2025,37.89,22,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01694,CR00038,4/10/2025,342.61,35,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01700,CR00011,11/28/2025,326.02,25,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01701,CR00024,11/4/2025,117.68,22,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01705,CR00001,2/4/2025,472.28,28,Male,Python Basics,Programming,Paid,Beginner,472.28,11,4.74
U01706,CR00003,9/28/2025,0,17,Female,C++ for Beginners,Programming,Free,Beginner,0,19.53,3.85
U01710,CR00034,8/17/2025,394.26,32,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01711,CR00041,9/8/2025,53.86,15,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01712,CR00045,1/25/2025,0,30,Male,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01714,CR00023,5/2/2025,0,24,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U01716,CR00055,9/3/2025,57.32,22,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01718,CR00008,5/28/2025,0,23,Male,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U01719,CR00044,11/20/2025,119.04,32,Female,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01722,CR00027,8/20/2025,0,30,Female,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01723,CR00008,10/5/2025,0,32,Female,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U01727,CR00033,3/2/2025,0,15,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01730,CR00007,8/14/2025,0,27,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01731,CR00042,1/7/2025,0,28,Male,Investment Strategies,Finance,Free,Intermediate,0,34.83,4.1
U01735,CR00055,6/24/2025,57.32,29,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01736,CR00021,2/3/2025,0,17,Male,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01737,CR00005,12/10/2025,0,23,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01739,CR00019,10/4/2025,0,19,Male,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01740,CR00019,11/18/2025,0,20,Male,Content Marketing,Marketing,Free,Advanced,0,18,2.98
U01743,CR00027,11/30/2025,0,15,Male,Neural Networks,Machine Learning,Free,Advanced,0,9.3,1.81
U01748,CR00034,12/13/2025,394.26,22,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01749,CR00006,10/7/2025,276.37,31,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01751,CR00028,3/19/2025,0.78,25,Female,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01753,CR00013,9/5/2025,0,17,Female,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01755,CR00015,11/24/2025,285.05,26,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01757,CR00004,8/18/2025,0,26,Female,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U01758,CR00011,8/7/2025,326.02,16,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01760,CR00050,7/6/2025,490.9,19,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01763,CR00046,7/30/2025,248.1,24,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01765,CR00018,7/23/2025,0,24,Female,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01767,CR00058,3/6/2025,0,15,Female,Social Media Strategy,Digital Marketing,Free,Beginner,0,1.46,4.44
U01772,CR00018,3/16/2025,0,32,Female,Social Media Marketing,Marketing,Free,Advanced,0,15.44,2.01
U01777,CR00052,12/9/2025,0,27,Male,JavaScript Mastery,Web Development,Free,Beginner,0,40.76,2.2
U01779,CR00016,1/4/2025,0,31,Male,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01781,CR00037,9/8/2025,0,30,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01782,CR00003,9/7/2025,0,17,Female,C++ for Beginners,Programming,Free,Beginner,0,19.53,3.85
U01784,CR00044,10/15/2025,119.04,32,Female,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01793,CR00033,2/7/2025,0,30,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01794,CR00013,3/9/2025,0,26,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01796,CR00053,3/22/2025,0,15,Male,React for Beginners,Web Development,Free,Advanced,0,40.07,2.67
U01797,CR00050,9/15/2025,490.9,33,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01798,CR00012,10/6/2025,487.92,18,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01799,CR00014,12/5/2025,0,33,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01801,CR00034,2/16/2025,394.26,20,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01806,CR00043,1/17/2025,0,26,Male,Corporate Finance,Finance,Free,Beginner,0,31.77,4.14
U01811,CR00045,11/7/2025,0,28,Female,Financial Modeling,Finance,Free,Advanced,0,6.36,1.59
U01813,CR00022,3/3/2025,0,24,Female,Data Visualization,Data Science,Free,Beginner,0,32.64,3.65
U01815,CR00009,8/28/2025,0,30,Male,Web Design Fundamentals,Design,Free,Beginner,0,48.19,4.51
U01817,CR00013,4/18/2025,0,33,Male,Finance for Startups,Business,Free,Advanced,0,15.84,2
U01819,CR00017,8/14/2025,0,17,Male,SEO Mastery,Marketing,Free,Advanced,0,29.37,4.79
U01821,CR00014,7/27/2025,0,22,Male,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01824,CR00040,12/3/2025,327.99,20,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01826,CR00060,9/29/2025,0,17,Male,Content Creation,Digital Marketing,Free,Beginner,0,8.95,2.14
U01832,CR00004,1/16/2025,0,24,Male,Advanced Python,Programming,Free,Beginner,0,45.13,2.88
U01837,CR00011,5/5/2025,326.02,24,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01839,CR00021,11/7/2025,0,22,Female,Data Analysis with Python,Data Science,Free,Intermediate,0,1.2,3.6
U01841,CR00031,2/25/2025,0,18,Female,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01844,CR00023,9/5/2025,0,18,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0,9.71,3.02
U01845,CR00010,2/1/2025,0,17,Female,3D Modeling,Design,Free,Advanced,0,15.29,4.45
U01847,CR00031,4/20/2025,0,18,Female,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01848,CR00014,12/21/2025,0,30,Female,Sales Mastery,Business,Free,Advanced,0,22.29,3.15
U01849,CR00037,11/16/2025,0,23,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01853,CR00047,1/8/2025,89.59,31,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01855,CR00041,4/3/2025,53.86,15,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01862,CR00059,5/21/2025,0,24,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,0,5.95,4.66
U01863,CR00038,11/1/2025,342.61,26,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01864,CR00016,10/10/2025,0,15,Male,Digital Marketing,Marketing,Free,Intermediate,0,42.68,4.72
U01866,CR00037,2/24/2025,0,25,Male,Scrum Essentials,Project Management,Free,Intermediate,0,33.93,3.45
U01869,CR00031,10/1/2025,0,32,Male,Network Security,Cybersecurity,Free,Intermediate,0,26.52,1.91
U01870,CR00033,12/17/2025,0,28,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01873,CR00005,7/27/2025,0,26,Male,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01874,CR00049,1/6/2025,415.51,15,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U01875,CR00015,11/29/2025,285.05,30,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01881,CR00039,4/11/2025,346.71,30,Male,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01883,CR00050,7/9/2025,490.9,30,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01884,CR00039,1/4/2025,346.71,20,Male,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01888,CR00033,6/13/2025,0,15,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0,48.25,3.93
U01889,CR00007,2/22/2025,0,30,Female,UI/UX Design,Design,Free,Advanced,0,48.68,2.61
U01891,CR00005,3/21/2025,0,35,Female,Full Stack Development,Programming,Free,Beginner,0,28.68,1.28
U01894,CR00036,8/9/2025,0,35,Male,Agile Project Management,Project Management,Free,Beginner,0,15.75,4.68
U01897,CR00008,3/4/2025,0,15,Female,Photoshop Mastery,Design,Free,Advanced,0,2.87,1.52
U01898,CR00024,8/8/2025,117.68,26,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
